04-21-2025 12:26:17 RAM 3944/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [50%@1651,42%@1651,38%@1651,30%@1651,41%@2201,53%@2201,100%@2201,66%@2201,46%@1355,30%@1190,35%@1190,30%@1190] EMC_FREQ 5%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.031C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.5C CV1@-256C GPU@46.593C tj@51.031C SOC1@47.625C CV2@-256C VDD_GPU_SOC 3178mW/3178mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4939mW/4939mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/1209mW NC 0mW/0mW
04-21-2025 12:27:48 RAM 4931/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [9%@2201,0%@2201,54%@2201,0%@2201,15%@729,7%@729,0%@729,0%@729,8%@729,0%@729,7%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 69%@305 GR3D2_FREQ 69%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.812C Tboard@38C SOC2@46.656C Tdiode@40.5C SOC0@47.625C CV1@-256C GPU@46.562C tj@50.625C SOC1@47.812C CV2@-256C VDD_GPU_SOC 4370mW/4147mW VDD_CPU_CV 1986mW/1988mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1302mW NC 0mW/0mW
04-21-2025 12:27:48 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2201,0%@2201,53%@2201,0%@2201,8%@729,0%@729,13%@729,7%@729,15%@729,7%@729,0%@729,14%@729] EMC_FREQ 6%@2133 GR3D_FREQ 16%@305 GR3D2_FREQ 16%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.906C Tboard@38C SOC2@46.593C Tdiode@40.25C SOC0@47.687C CV1@-256C GPU@46.687C tj@50.906C SOC1@47.75C CV2@-256C VDD_GPU_SOC 4370mW/4148mW VDD_CPU_CV 1589mW/1988mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1302mW NC 0mW/0mW
04-21-2025 12:27:48 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,53%@2201,0%@2201,7%@729,0%@729,0%@729,0%@729,8%@729,0%@729,0%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 93%@305 GR3D2_FREQ 93%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.687C Tboard@38C SOC2@46.437C Tdiode@40.25C SOC0@47.718C CV1@-256C GPU@46.968C tj@50.687C SOC1@47.968C CV2@-256C VDD_GPU_SOC 3972mW/4147mW VDD_CPU_CV 1986mW/1988mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1302mW NC 0mW/0mW
04-21-2025 12:27:49 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,61%@2201,0%@2201,15%@729,0%@729,0%@729,0%@729,21%@729,0%@729,0%@729,8%@729] EMC_FREQ 6%@2133 GR3D_FREQ 20%@306 GR3D2_FREQ 20%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.968C Tboard@38C SOC2@46.656C Tdiode@40.25C SOC0@47.718C CV1@-256C GPU@46.781C tj@50.593C SOC1@47.906C CV2@-256C VDD_GPU_SOC 3972mW/4147mW VDD_CPU_CV 1589mW/1987mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1302mW NC 0mW/0mW
04-21-2025 12:27:49 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2201,0%@2201,53%@2201,0%@2201,15%@729,0%@729,7%@729,0%@729,15%@729,0%@729,0%@729,14%@729] EMC_FREQ 6%@2133 GR3D_FREQ 61%@305 GR3D2_FREQ 41%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51C Tboard@38C SOC2@46.593C Tdiode@40.25C SOC0@47.625C CV1@-256C GPU@46.562C tj@51C SOC1@47.843C CV2@-256C VDD_GPU_SOC 4370mW/4148mW VDD_CPU_CV 1986mW/1987mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1302mW NC 0mW/0mW
04-21-2025 12:27:49 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,0%@2201,58%@2201,0%@2201,8%@729,0%@729,0%@729,7%@729,8%@729,0%@729,7%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 37%@305 GR3D2_FREQ 37%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.562C Tdiode@40.25C SOC0@47.625C CV1@-256C GPU@46.75C tj@51C SOC1@48.062C CV2@-256C VDD_GPU_SOC 4370mW/4148mW VDD_CPU_CV 1986mW/1987mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1302mW NC 0mW/0mW
04-21-2025 12:27:49 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,58%@2201,0%@2201,12%@729,5%@729,0%@729,6%@729,12%@729,0%@729,0%@729,11%@729] EMC_FREQ 6%@2133 GR3D_FREQ 88%@305 GR3D2_FREQ 9%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.906C Tboard@38C SOC2@46.656C Tdiode@40.25C SOC0@47.593C CV1@-256C GPU@46.593C tj@50.906C SOC1@47.812C CV2@-256C VDD_GPU_SOC 4370mW/4148mW VDD_CPU_CV 1986mW/1987mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1302mW NC 0mW/0mW
04-21-2025 12:27:49 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,57%@2201,0%@2201,7%@729,0%@729,13%@729,0%@729,7%@729,0%@729,0%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 21%@305 GR3D2_FREQ 21%@306 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.031C Tboard@38C SOC2@46.75C Tdiode@40.25C SOC0@47.718C CV1@-256C GPU@46.625C tj@50.75C SOC1@47.843C CV2@-256C VDD_GPU_SOC 3972mW/4148mW VDD_CPU_CV 1986mW/1987mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1302mW NC 0mW/0mW
04-21-2025 12:27:49 RAM 4933/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@2201,61%@2201,0%@2347,8%@729,0%@729,7%@729,7%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 40%@305 GR3D2_FREQ 40%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51C Tboard@38C SOC2@46.593C Tdiode@40.25C SOC0@47.718C CV1@-256C GPU@46.468C tj@50.593C SOC1@47.781C CV2@-256C VDD_GPU_SOC 4370mW/4148mW VDD_CPU_CV 1986mW/1987mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1302mW NC 0mW/0mW
04-21-2025 12:27:49 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2201,0%@2201,53%@2201,0%@2201,14%@729,7%@729,7%@729,0%@729,8%@729,7%@729,20%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 43%@305 GR3D2_FREQ 43%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.906C Tboard@38C SOC2@46.656C Tdiode@40.25C SOC0@47.625C CV1@-256C GPU@46.843C tj@50.687C SOC1@47.812C CV2@-256C VDD_GPU_SOC 4370mW/4149mW VDD_CPU_CV 1986mW/1987mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1302mW NC 0mW/0mW
04-21-2025 12:27:49 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2400,53%@2201,0%@2201,8%@729,0%@729,0%@729,0%@729,21%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 23%@305 GR3D2_FREQ 23%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.687C Tboard@38C SOC2@46.625C Tdiode@40.25C SOC0@47.687C CV1@-256C GPU@46.593C tj@50.968C SOC1@47.812C CV2@-256C VDD_GPU_SOC 4370mW/4149mW VDD_CPU_CV 1986mW/1987mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1302mW NC 0mW/0mW
04-21-2025 12:27:50 RAM 4932/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2201,0%@2201,61%@2201,0%@2201,15%@729,7%@729,7%@729,0%@729,8%@729,0%@729,7%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 95%@305 GR3D2_FREQ 95%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@46.625C Tdiode@40.5C SOC0@47.812C CV1@-256C GPU@46.531C tj@50.656C SOC1@47.906C CV2@-256C VDD_GPU_SOC 3972mW/4149mW VDD_CPU_CV 1986mW/1987mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1302mW NC 0mW/0mW
04-21-2025 12:27:50 RAM 4931/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,53%@2201,0%@2363,8%@729,7%@729,7%@729,0%@729,15%@729,14%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 18%@305 GR3D2_FREQ 18%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.062C Tboard@38C SOC2@46.718C Tdiode@40.5C SOC0@47.718C CV1@-256C GPU@46.656C tj@50.656C SOC1@47.937C CV2@-256C VDD_GPU_SOC 4370mW/4149mW VDD_CPU_CV 1986mW/1987mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1302mW NC 0mW/0mW
04-21-2025 12:27:50 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,7%@2201,50%@2201,0%@2201,8%@729,0%@729,0%@729,0%@729,15%@729,7%@729,7%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 57%@305 GR3D2_FREQ 57%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.687C Tdiode@40.5C SOC0@47.625C CV1@-256C GPU@46.781C tj@51.093C SOC1@47.875C CV2@-256C VDD_GPU_SOC 4370mW/4149mW VDD_CPU_CV 1986mW/1987mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1302mW NC 0mW/0mW
04-21-2025 12:27:50 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,61%@2201,0%@2201,8%@729,0%@729,0%@729,7%@729,15%@729,7%@729,0%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 61%@305 GR3D2_FREQ 39%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.781C Tboard@38C SOC2@46.593C Tdiode@40.5C SOC0@47.562C CV1@-256C GPU@47.062C tj@50.781C SOC1@48.093C CV2@-256C VDD_GPU_SOC 3972mW/4149mW VDD_CPU_CV 1986mW/1987mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1302mW NC 0mW/0mW
04-21-2025 12:27:50 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@2201,53%@2201,0%@2201,14%@729,7%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 78%@305 GR3D2_FREQ 78%@306 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.156C Tboard@38C SOC2@46.75C Tdiode@40.5C SOC0@47.718C CV1@-256C GPU@46.968C tj@50.812C SOC1@47.812C CV2@-256C VDD_GPU_SOC 3972mW/4149mW VDD_CPU_CV 1986mW/1987mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1302mW NC 0mW/0mW
04-21-2025 12:27:50 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@2201,56%@2201,0%@2201,13%@729,6%@729,0%@729,0%@729,14%@729,0%@729,6%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 93%@305 GR3D2_FREQ 93%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.75C Tdiode@40.25C SOC0@47.687C CV1@-256C GPU@47.031C tj@51.093C SOC1@47.875C CV2@-256C VDD_GPU_SOC 4370mW/4149mW VDD_CPU_CV 1986mW/1987mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1302mW NC 0mW/0mW
04-21-2025 12:27:50 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,6%@2201,53%@2201,0%@2201,14%@729,0%@729,0%@729,7%@729,13%@729,7%@729,0%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 78%@305 GR3D2_FREQ 78%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@46.687C Tdiode@40.25C SOC0@47.656C CV1@-256C GPU@46.812C tj@51.062C SOC1@48.062C CV2@-256C VDD_GPU_SOC 4370mW/4149mW VDD_CPU_CV 1986mW/1987mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1302mW NC 0mW/0mW
04-21-2025 12:27:51 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@2201,50%@2201,0%@2201,7%@729,0%@729,7%@729,7%@729,7%@729,13%@729,7%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 60%@305 GR3D2_FREQ 60%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.062C Tboard@38C SOC2@46.625C Tdiode@40.5C SOC0@47.656C CV1@-256C GPU@46.593C tj@51.062C SOC1@47.781C CV2@-256C VDD_GPU_SOC 4370mW/4150mW VDD_CPU_CV 1986mW/1987mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1302mW NC 0mW/0mW
04-21-2025 12:27:51 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@2201,5%@2201,62%@2201,0%@2201,12%@729,0%@729,0%@729,0%@729,17%@729,6%@729,5%@729,6%@729] EMC_FREQ 6%@2133 GR3D_FREQ 37%@305 GR3D2_FREQ 37%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.718C Tdiode@40.5C SOC0@47.625C CV1@-256C GPU@46.593C tj@51.093C SOC1@47.812C CV2@-256C VDD_GPU_SOC 4370mW/4150mW VDD_CPU_CV 1986mW/1987mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1303mW NC 0mW/0mW
04-21-2025 12:27:51 RAM 4932/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@2201,0%@2393,53%@2201,0%@2201,14%@729,0%@729,7%@729,0%@729,7%@729,0%@729,0%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 13%@305 GR3D2_FREQ 13%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.031C Tboard@38C SOC2@46.718C Tdiode@40.5C SOC0@47.687C CV1@-256C GPU@46.437C tj@51.031C SOC1@47.781C CV2@-256C VDD_GPU_SOC 4370mW/4150mW VDD_CPU_CV 1986mW/1987mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1303mW NC 0mW/0mW
04-21-2025 12:27:51 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,53%@2201,0%@2201,8%@729,0%@729,0%@729,0%@729,8%@729,0%@729,0%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 11%@305 GR3D2_FREQ 11%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.968C Tboard@38C SOC2@46.656C Tdiode@40.5C SOC0@47.593C CV1@-256C GPU@46.656C tj@50.968C SOC1@47.781C CV2@-256C VDD_GPU_SOC 4370mW/4151mW VDD_CPU_CV 1589mW/1987mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1303mW NC 0mW/0mW
04-21-2025 12:27:51 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@2201,0%@2201,58%@2201,0%@2201,8%@729,7%@729,0%@729,0%@729,20%@729,13%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 70%@305 GR3D2_FREQ 70%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.656C Tdiode@40.25C SOC0@47.593C CV1@-256C GPU@46.718C tj@51.093C SOC1@47.687C CV2@-256C VDD_GPU_SOC 4370mW/4151mW VDD_CPU_CV 1589mW/1986mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1303mW NC 0mW/0mW
04-21-2025 12:27:51 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,62%@2201,0%@2201,14%@729,0%@729,0%@729,7%@729,8%@729,14%@729,7%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 47%@305 GR3D2_FREQ 47%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.781C Tdiode@40.25C SOC0@47.75C CV1@-256C GPU@47.031C tj@50.718C SOC1@47.781C CV2@-256C VDD_GPU_SOC 4370mW/4151mW VDD_CPU_CV 1986mW/1986mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1303mW NC 0mW/0mW
04-21-2025 12:27:51 RAM 4931/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@2201,53%@2201,0%@2201,14%@729,6%@729,6%@729,0%@729,13%@729,7%@729,7%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 68%@305 GR3D2_FREQ 29%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@46.625C Tdiode@40.5C SOC0@47.843C CV1@-256C GPU@46.656C tj@51.093C SOC1@48.031C CV2@-256C VDD_GPU_SOC 4370mW/4152mW VDD_CPU_CV 1986mW/1986mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1303mW NC 0mW/0mW
04-21-2025 12:27:51 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@2201,57%@2201,7%@2201,7%@729,0%@729,0%@729,0%@729,8%@729,7%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 92%@305 GR3D2_FREQ 92%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51C Tboard@38C SOC2@46.718C Tdiode@40.25C SOC0@47.656C CV1@-256C GPU@46.843C tj@51C SOC1@47.812C CV2@-256C VDD_GPU_SOC 4370mW/4152mW VDD_CPU_CV 1986mW/1986mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1303mW NC 0mW/0mW
04-21-2025 12:27:52 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2201,0%@2201,57%@2201,6%@2201,7%@729,7%@729,0%@729,7%@729,14%@729,14%@729,7%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 78%@305 GR3D2_FREQ 78%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.062C Tboard@38C SOC2@46.812C Tdiode@40.25C SOC0@47.75C CV1@-256C GPU@47.031C tj@50.718C SOC1@47.906C CV2@-256C VDD_GPU_SOC 4370mW/4152mW VDD_CPU_CV 1986mW/1986mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1303mW NC 0mW/0mW
04-21-2025 12:27:52 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,53%@2201,0%@2201,15%@729,7%@729,0%@729,7%@729,21%@729,8%@729,7%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 46%@305 GR3D2_FREQ 46%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.75C Tdiode@40.5C SOC0@47.562C CV1@-256C GPU@46.656C tj@51.093C SOC1@47.843C CV2@-256C VDD_GPU_SOC 3972mW/4152mW VDD_CPU_CV 1986mW/1986mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1303mW NC 0mW/0mW
04-21-2025 12:27:52 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2112,0%@2112,58%@2112,0%@2078,8%@729,0%@729,0%@729,7%@729,8%@729,20%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 68%@305 GR3D2_FREQ 68%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.75C Tboard@38C SOC2@46.5C Tdiode@40.5C SOC0@47.625C CV1@-256C GPU@46.468C tj@50.75C SOC1@48.218C CV2@-256C VDD_GPU_SOC 4370mW/4152mW VDD_CPU_CV 1986mW/1986mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1303mW NC 0mW/0mW
04-21-2025 12:27:52 RAM 4931/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,53%@2201,0%@2201,7%@729,0%@729,0%@729,0%@729,8%@729,8%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 11%@305 GR3D2_FREQ 11%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.125C Tboard@38C SOC2@46.562C Tdiode@40.5C SOC0@47.718C CV1@-256C GPU@46.937C tj@50.718C SOC1@47.875C CV2@-256C VDD_GPU_SOC 4370mW/4153mW VDD_CPU_CV 1589mW/1986mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1303mW NC 0mW/0mW
04-21-2025 12:27:52 RAM 4931/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,61%@2201,0%@2201,8%@729,7%@729,7%@729,0%@729,21%@729,14%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 80%@305 GR3D2_FREQ 80%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.281C Tboard@38C SOC2@46.718C Tdiode@40.5C SOC0@47.687C CV1@-256C GPU@47.093C tj@51.281C SOC1@47.781C CV2@-256C VDD_GPU_SOC 4370mW/4153mW VDD_CPU_CV 1986mW/1986mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1303mW NC 0mW/0mW
04-21-2025 12:27:52 RAM 4931/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,58%@2201,0%@2201,9%@729,0%@729,7%@729,0%@729,16%@729,0%@729,7%@729,7%@729] EMC_FREQ 6%@2133 GR3D_FREQ 40%@305 GR3D2_FREQ 40%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.75C Tboard@38C SOC2@46.718C Tdiode@40.25C SOC0@47.718C CV1@-256C GPU@46.5C tj@50.562C SOC1@47.812C CV2@-256C VDD_GPU_SOC 4370mW/4153mW VDD_CPU_CV 1986mW/1986mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1303mW NC 0mW/0mW
04-21-2025 12:27:52 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,53%@2201,0%@2201,7%@729,0%@729,13%@729,7%@729,14%@729,7%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 40%@305 GR3D2_FREQ 40%@306 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.75C Tboard@38C SOC2@46.562C Tdiode@40.25C SOC0@47.812C CV1@-256C GPU@46.687C tj@50.75C SOC1@47.968C CV2@-256C VDD_GPU_SOC 4370mW/4154mW VDD_CPU_CV 1986mW/1986mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1303mW NC 0mW/0mW
04-21-2025 12:27:53 RAM 4930/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@2201,0%@2201,50%@2201,0%@2201,18%@729,0%@729,0%@729,0%@729,0%@729,6%@729,0%@729,6%@729] EMC_FREQ 6%@2133 GR3D_FREQ 14%@305 GR3D2_FREQ 14%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.343C Tboard@38C SOC2@46.625C Tdiode@40.5C SOC0@47.656C CV1@-256C GPU@46.843C tj@51.343C SOC1@47.875C CV2@-256C VDD_GPU_SOC 4370mW/4154mW VDD_CPU_CV 1986mW/1986mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1303mW NC 0mW/0mW
04-21-2025 12:27:53 RAM 4931/30587MB (lfb 8x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@2201,0%@2201,57%@2201,0%@2201,14%@729,0%@729,0%@729,7%@729,7%@729,14%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 18%@305 GR3D2_FREQ 18%@306 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.781C Tdiode@40.5C SOC0@47.718C CV1@-256C GPU@47.031C tj@50.75C SOC1@47.937C CV2@-256C VDD_GPU_SOC 3972mW/4154mW VDD_CPU_CV 1986mW/1986mW VIN_SYS_5V0 5040mW/5033mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1303mW NC 0mW/0mW
