04-21-2025 12:28:57 RAM 3960/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [35%@1113,21%@1113,23%@1113,23%@1190,35%@2201,100%@2201,28%@2201,31%@2201,30%@883,23%@883,28%@883,26%@883] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.562C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.187C CV1@-256C GPU@46.343C tj@51.562C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2780mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4737mW/4737mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/1108mW NC 0mW/0mW
04-21-2025 12:29:12 RAM 4264/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,7%@729,0%@729,7%@729,0%@729,0%@729,7%@729,7%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.406C CV1@-256C GPU@46.343C tj@50.468C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2636mW VIN_SYS_5V0 4435mW/4534mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/895mW NC 0mW/0mW
04-21-2025 12:29:12 RAM 4266/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,0%@729,0%@729,14%@729,7%@729,13%@729,0%@729,14%@2201,0%@2439,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.437C tj@50.343C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2637mW VIN_SYS_5V0 4435mW/4533mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/894mW NC 0mW/0mW
04-21-2025 12:29:12 RAM 4266/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,7%@729,0%@729,7%@729,7%@729,20%@729,7%@729,14%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.406C Tboard@38C SOC2@46.187C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.031C tj@50.656C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2638mW VIN_SYS_5V0 4435mW/4532mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/893mW NC 0mW/0mW
04-21-2025 12:29:12 RAM 4265/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,14%@729,20%@729,7%@729,0%@729,20%@729,14%@2201,0%@2201,0%@2201,61%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.156C CV1@-256C GPU@46.218C tj@50.593C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2383mW/2636mW VIN_SYS_5V0 4435mW/4532mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/893mW NC 0mW/0mW
04-21-2025 12:29:12 RAM 4265/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,6%@729,6%@729,14%@729,6%@729,6%@729,6%@729,13%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.343C CV1@-256C GPU@46.062C tj@50.406C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2383mW/2634mW VIN_SYS_5V0 4435mW/4531mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/892mW NC 0mW/0mW
04-21-2025 12:29:12 RAM 4265/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,0%@729,7%@729,20%@729,0%@729,0%@729,7%@729,25%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.187C Tdiode@40C SOC0@47.156C CV1@-256C GPU@45.968C tj@50.593C SOC1@47.843C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2383mW/2632mW VIN_SYS_5V0 4435mW/4530mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/891mW NC 0mW/0mW
04-21-2025 12:29:12 RAM 4266/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@2201,6%@902,0%@729,12%@729,20%@729,6%@729,7%@729,7%@729,7%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@46.156C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.062C tj@50.625C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2383mW/2629mW VIN_SYS_5V0 4435mW/4529mW NC 0mW/0mW VDDQ_VDD2_1V8AO 805mW/890mW NC 0mW/0mW
04-21-2025 12:29:13 RAM 4267/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@729,0%@729,0%@729,0%@729,21%@729,0%@729,18%@729,6%@729,13%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.375C Tboard@38C SOC2@46.406C Tdiode@39.75C SOC0@47.343C CV1@-256C GPU@46.281C tj@50.562C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2631mW VIN_SYS_5V0 4435mW/4528mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/890mW NC 0mW/0mW
04-21-2025 12:29:13 RAM 4268/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,6%@729,11%@729,0%@729,13%@729,7%@729,6%@729,7%@729,13%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.156C Tdiode@40C SOC0@47.625C CV1@-256C GPU@46.25C tj@50.593C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2632mW VIN_SYS_5V0 4435mW/4527mW NC 0mW/0mW VDDQ_VDD2_1V8AO 805mW/889mW NC 0mW/0mW
04-21-2025 12:29:13 RAM 4266/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@2201,11%@2201,12%@2246,0%@729,13%@729,16%@729,0%@729,6%@729,13%@2028,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.156C Tboard@38C SOC2@46.156C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.125C tj@50.5C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2633mW VIN_SYS_5V0 4435mW/4527mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/888mW NC 0mW/0mW
04-21-2025 12:29:13 RAM 4268/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,0%@729,14%@729,0%@729,7%@729,0%@729,14%@2201,0%@2349,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.437C tj@51.093C SOC1@47.593C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2635mW VIN_SYS_5V0 4435mW/4526mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/887mW NC 0mW/0mW
04-21-2025 12:29:13 RAM 4267/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,0%@729,16%@729,7%@729,0%@729,14%@729,15%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.375C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46C tj@50.375C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2636mW VIN_SYS_5V0 4435mW/4525mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/887mW NC 0mW/0mW
04-21-2025 12:29:13 RAM 4267/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,14%@729,8%@729,14%@729,7%@729,0%@729,8%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.218C Tdiode@39.75C SOC0@47.218C CV1@-256C GPU@46.156C tj@50.562C SOC1@47.781C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2637mW VIN_SYS_5V0 4435mW/4524mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/886mW NC 0mW/0mW
04-21-2025 12:29:13 RAM 4268/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@729,0%@729,6%@729,6%@729,12%@729,6%@729,0%@729,0%@729,13%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.187C Tdiode@39.75C SOC0@47.281C CV1@-256C GPU@46.125C tj@51C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2638mW VIN_SYS_5V0 4435mW/4524mW NC 0mW/0mW VDDQ_VDD2_1V8AO 805mW/885mW NC 0mW/0mW
04-21-2025 12:29:13 RAM 4267/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,0%@729,0%@729,7%@729,0%@729,12%@729,7%@729,20%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.343C CV1@-256C GPU@46.031C tj@51.093C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2639mW VIN_SYS_5V0 4435mW/4523mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/885mW NC 0mW/0mW
04-21-2025 12:29:14 RAM 4267/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,0%@729,6%@729,20%@729,7%@729,0%@729,0%@729,13%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.906C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.218C tj@50.906C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2640mW VIN_SYS_5V0 4435mW/4522mW NC 0mW/0mW VDDQ_VDD2_1V8AO 805mW/884mW NC 0mW/0mW
04-21-2025 12:29:14 RAM 4268/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,0%@2201,0%@729,0%@729,8%@729,7%@729,6%@729,0%@729,14%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.437C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.406C CV1@-256C GPU@45.937C tj@50.437C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2642mW VIN_SYS_5V0 4435mW/4521mW NC 0mW/0mW VDDQ_VDD2_1V8AO 805mW/883mW NC 0mW/0mW
04-21-2025 12:29:14 RAM 4269/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,7%@729,7%@729,0%@729,7%@729,0%@729,15%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.812C Tboard@38C SOC2@46.156C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.218C tj@50.531C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2643mW VIN_SYS_5V0 4435mW/4521mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/883mW NC 0mW/0mW
04-21-2025 12:29:14 RAM 4268/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [31%@729,0%@729,7%@729,7%@729,15%@729,7%@729,0%@729,0%@729,14%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.031C Tboard@38C SOC2@46.062C Tdiode@40C SOC0@47.531C CV1@-256C GPU@46.375C tj@50.468C SOC1@47.687C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2383mW/2641mW VIN_SYS_5V0 4435mW/4520mW NC 0mW/0mW VDDQ_VDD2_1V8AO 805mW/882mW NC 0mW/0mW
04-21-2025 12:29:14 RAM 4268/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [9%@729,0%@729,0%@729,7%@729,15%@729,8%@729,7%@729,0%@729,8%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.031C Tboard@38C SOC2@46.187C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.406C tj@50.562C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2642mW VIN_SYS_5V0 4435mW/4519mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/882mW NC 0mW/0mW
04-21-2025 12:29:14 RAM 4269/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,7%@729,0%@729,0%@729,15%@729,0%@729,0%@729,7%@729,21%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.406C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.062C tj@50.406C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2643mW VIN_SYS_5V0 4435mW/4519mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/881mW NC 0mW/0mW
04-21-2025 12:29:14 RAM 4271/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,0%@2201,0%@1779,0%@729,13%@729,13%@729,7%@729,0%@729,13%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.937C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.281C CV1@-256C GPU@45.968C tj@50.937C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2644mW VIN_SYS_5V0 4435mW/4518mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/880mW NC 0mW/0mW
04-21-2025 12:29:15 RAM 4268/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,0%@729,15%@729,0%@729,7%@729,7%@729,15%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.062C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.468C tj@51.062C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2645mW VIN_SYS_5V0 4435mW/4517mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/880mW NC 0mW/0mW
04-21-2025 12:29:15 RAM 4269/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,7%@729,0%@733,15%@729,7%@729,0%@729,0%@729,15%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.093C tj@50.375C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2383mW/2643mW VIN_SYS_5V0 4536mW/4517mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/880mW NC 0mW/0mW
04-21-2025 12:29:15 RAM 4268/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,7%@2201,0%@2201,7%@729,15%@729,0%@729,7%@729,7%@729,15%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.343C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.468C CV1@-256C GPU@46.312C tj@50.531C SOC1@47.593C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2383mW/2641mW VIN_SYS_5V0 4636mW/4518mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1008mW/881mW NC 0mW/0mW
04-21-2025 12:29:15 RAM 4268/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [6%@2201,15%@729,5%@729,5%@729,16%@729,5%@729,0%@729,0%@729,11%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.125C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.187C tj@50.468C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2383mW/2639mW VIN_SYS_5V0 4737mW/4520mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/883mW NC 0mW/0mW
04-21-2025 12:29:15 RAM 4268/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@2201,0%@2201,12%@2201,6%@729,12%@729,6%@729,6%@729,6%@729,7%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@46.187C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.5C tj@50.656C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1986mW/2634mW VIN_SYS_5V0 4838mW/4522mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/884mW NC 0mW/0mW
04-21-2025 12:29:15 RAM 4240/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,7%@729,7%@729,15%@729,7%@729,7%@729,0%@729,14%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.687C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.343C tj@50.687C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1986mW/2629mW VIN_SYS_5V0 4838mW/4525mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/886mW NC 0mW/0mW
04-21-2025 12:29:15 RAM 4242/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,6%@729,0%@729,0%@729,12%@729,6%@729,6%@729,6%@729,6%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.437C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.375C tj@50.593C SOC1@47.843C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1986mW/2625mW VIN_SYS_5V0 4838mW/4527mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/888mW NC 0mW/0mW
04-21-2025 12:29:16 RAM 4241/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,13%@729,13%@729,18%@729,6%@729,0%@729,13%@729,14%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.343C Tboard@38C SOC2@46.187C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.031C tj@50.5C SOC1@47.781C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1986mW/2620mW VIN_SYS_5V0 4838mW/4529mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/890mW NC 0mW/0mW
04-21-2025 12:29:16 RAM 4241/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,7%@729,0%@730,21%@729,0%@729,7%@729,14%@729,7%@2201,0%@2201,0%@2201,100%@2201] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.25C Tboard@38C SOC2@46.156C Tdiode@40C SOC0@47.156C CV1@-256C GPU@46.281C tj@50.593C SOC1@47.812C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1986mW/2615mW VIN_SYS_5V0 4838mW/4532mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/892mW NC 0mW/0mW
04-21-2025 12:29:16 RAM 4009/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [30%@729,8%@729,7%@729,7%@729,16%@729,14%@729,0%@729,0%@729,23%@2201,0%@2201,30%@2201,71%@2201] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.343C Tboard@38C SOC2@46.187C Tdiode@40C SOC0@47.5C CV1@-256C GPU@45.968C tj@50.343C SOC1@47.593C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1986mW/2611mW VIN_SYS_5V0 4838mW/4534mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/894mW NC 0mW/0mW
04-21-2025 12:29:16 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,7%@729,0%@729,8%@729,8%@729,15%@729,7%@729,0%@729,15%@729,0%@729,15%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.437C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.156C tj@50.062C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1589mW/2603mW VIN_SYS_5V0 4636mW/4534mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1008mW/895mW NC 0mW/0mW
04-21-2025 12:29:16 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,7%@729,0%@729,0%@729,14%@729,7%@729,7%@729,7%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46C tj@49.937C SOC1@47.593C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1589mW/2596mW VIN_SYS_5V0 4536mW/4534mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/895mW NC 0mW/0mW
04-21-2025 12:29:16 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,12%@729,6%@729,6%@729,13%@729,6%@729,6%@729,0%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.906C Tboard@38C SOC2@46.062C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.343C tj@50.156C SOC1@47.875C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1191mW/2586mW VIN_SYS_5V0 4435mW/4534mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/894mW NC 0mW/0mW
04-21-2025 12:29:16 RAM 3923/30587MB (lfb 11x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,6%@729,7%@729,6%@729,20%@729,6%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@46.156C Tdiode@40C SOC0@47.468C CV1@-256C GPU@46.343C tj@49.968C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 1191mW/2577mW VIN_SYS_5V0 4334mW/4532mW NC 0mW/0mW VDDQ_VDD2_1V8AO 705mW/893mW NC 0mW/0mW
