04-21-2025 12:18:30 RAM 4271/30587MB (lfb 95x4MB) SWAP 31/15294MB (cached 0MB) CPU [46%@1267,38%@1267,38%@1267,38%@1267,41%@2035,33%@2035,38%@2035,69%@2035,41%@2201,53%@2201,100%@2201,38%@2201] EMC_FREQ 5%@2133 GR3D_FREQ 0%@407 GR3D2_FREQ 0%@407 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.781C Tboard@38C SOC2@46.031C Tdiode@39.5C SOC0@46.937C CV1@-256C GPU@45.75C tj@50.781C SOC1@47.218C CV2@-256C VDD_GPU_SOC 3178mW/3178mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4939mW/4939mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/1209mW NC 0mW/0mW
04-21-2025 12:18:44 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [0%@729,7%@729,7%@729,7%@729,14%@729,0%@729,7%@729,13%@729,7%@2201,0%@2201,57%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 60%@305 GR3D2_FREQ 60%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@46.093C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46.062C tj@50.125C SOC1@47.468C CV2@-256C VDD_GPU_SOC 3972mW/3807mW VDD_CPU_CV 1589mW/1824mW VIN_SYS_5V0 5040mW/4985mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1259mW NC 0mW/0mW
04-21-2025 12:18:44 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,0%@729,0%@729,8%@729,0%@729,0%@729,0%@729,8%@2201,0%@2201,61%@2201,0%@2383] EMC_FREQ 6%@2133 GR3D_FREQ 80%@305 GR3D2_FREQ 80%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50C Tboard@38C SOC2@46C Tdiode@40C SOC0@47.125C CV1@-256C GPU@46.187C tj@50C SOC1@47.343C CV2@-256C VDD_GPU_SOC 3972mW/3808mW VDD_CPU_CV 1589mW/1822mW VIN_SYS_5V0 5040mW/4986mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1260mW NC 0mW/0mW
04-21-2025 12:18:45 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@2201,6%@2201,6%@2189,0%@729,12%@729,0%@729,0%@729,0%@729,6%@2201,0%@2073,53%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 7%@305 GR3D2_FREQ 7%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.312C CV1@-256C GPU@46.093C tj@50.125C SOC1@47.312C CV2@-256C VDD_GPU_SOC 3972mW/3810mW VDD_CPU_CV 1589mW/1820mW VIN_SYS_5V0 5040mW/4986mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1260mW NC 0mW/0mW
04-21-2025 12:18:45 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@2201,0%@2188,7%@729,0%@729,0%@729,0%@729,6%@729,0%@729,7%@2201,0%@2201,56%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 12%@305 GR3D2_FREQ 12%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@46.156C Tdiode@39.75C SOC0@47.062C CV1@-256C GPU@46.468C tj@50.656C SOC1@47.25C CV2@-256C VDD_GPU_SOC 3972mW/3811mW VDD_CPU_CV 1589mW/1818mW VIN_SYS_5V0 5040mW/4987mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1260mW NC 0mW/0mW
04-21-2025 12:18:45 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,0%@729,0%@729,7%@729,0%@729,7%@729,0%@729,13%@2201,0%@2201,61%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 30%@305 GR3D2_FREQ 30%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.031C Tboard@38C SOC2@46.062C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.093C tj@50.187C SOC1@47.375C CV2@-256C VDD_GPU_SOC 3972mW/3813mW VDD_CPU_CV 1589mW/1816mW VIN_SYS_5V0 5040mW/4987mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1261mW NC 0mW/0mW
04-21-2025 12:18:45 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,0%@729,14%@729,7%@729,0%@729,0%@729,7%@2404,0%@2201,53%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 48%@305 GR3D2_FREQ 48%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.218C Tboard@38C SOC2@46.093C Tdiode@40C SOC0@47.093C CV1@-256C GPU@46.093C tj@50.593C SOC1@47.25C CV2@-256C VDD_GPU_SOC 3972mW/3814mW VDD_CPU_CV 1589mW/1814mW VIN_SYS_5V0 5040mW/4988mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1261mW NC 0mW/0mW
04-21-2025 12:18:45 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,7%@729,0%@729,7%@729,0%@729,0%@729,7%@729,7%@2201,0%@2201,60%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 63%@305 GR3D2_FREQ 63%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46.375C tj@50.656C SOC1@47.406C CV2@-256C VDD_GPU_SOC 3972mW/3816mW VDD_CPU_CV 1589mW/1812mW VIN_SYS_5V0 5040mW/4988mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1262mW NC 0mW/0mW
04-21-2025 12:18:45 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [12%@2189,0%@729,0%@729,6%@729,6%@729,0%@729,6%@729,0%@729,6%@2201,0%@2201,53%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 74%@305 GR3D2_FREQ 74%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.093C Tboard@38C SOC2@46.125C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@46.281C tj@50.093C SOC1@47.593C CV2@-256C VDD_GPU_SOC 4370mW/3820mW VDD_CPU_CV 1589mW/1810mW VIN_SYS_5V0 5040mW/4989mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1262mW NC 0mW/0mW
04-21-2025 12:18:45 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,7%@729,14%@729,0%@729,0%@729,7%@729,7%@2201,0%@2201,57%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 95%@305 GR3D2_FREQ 95%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@46.031C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46.5C tj@50.593C SOC1@47.281C CV2@-256C VDD_GPU_SOC 3972mW/3822mW VDD_CPU_CV 1589mW/1808mW VIN_SYS_5V0 5040mW/4989mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1263mW NC 0mW/0mW
04-21-2025 12:18:46 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@2201,6%@2201,6%@2201,7%@729,0%@729,6%@729,6%@729,0%@2201,0%@2201,60%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 75%@305 GR3D2_FREQ 75%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.218C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.406C tj@50.218C SOC1@47.562C CV2@-256C VDD_GPU_SOC 4370mW/3827mW VDD_CPU_CV 1589mW/1806mW VIN_SYS_5V0 5040mW/4989mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1263mW NC 0mW/0mW
04-21-2025 12:18:46 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,0%@729,13%@729,6%@729,0%@729,7%@729,7%@2201,0%@2201,61%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 59%@305 GR3D2_FREQ 59%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@46.218C Tdiode@39.75C SOC0@47.218C CV1@-256C GPU@46.281C tj@50.125C SOC1@47.343C CV2@-256C VDD_GPU_SOC 4370mW/3831mW VDD_CPU_CV 1589mW/1804mW VIN_SYS_5V0 5040mW/4990mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1263mW NC 0mW/0mW
04-21-2025 12:18:46 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,7%@729,0%@729,7%@729,0%@729,0%@729,0%@729,7%@2201,0%@2201,57%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 36%@305 GR3D2_FREQ 36%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.218C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@46.406C tj@50.562C SOC1@47.312C CV2@-256C VDD_GPU_SOC 4370mW/3836mW VDD_CPU_CV 1589mW/1802mW VIN_SYS_5V0 5040mW/4990mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1264mW NC 0mW/0mW
04-21-2025 12:18:46 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729,14%@2201,0%@2201,57%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 16%@305 GR3D2_FREQ 16%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.062C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.468C CV1@-256C GPU@46.093C tj@50.062C SOC1@47.5C CV2@-256C VDD_GPU_SOC 4370mW/3840mW VDD_CPU_CV 1589mW/1800mW VIN_SYS_5V0 5040mW/4991mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1264mW NC 0mW/0mW
04-21-2025 12:18:46 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@729,6%@729,6%@729,6%@729,6%@729,0%@729,12%@729,6%@729,13%@2201,0%@2201,53%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 6%@305 GR3D2_FREQ 6%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.406C Tboard@38C SOC2@46.187C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46.156C tj@50.125C SOC1@47.406C CV2@-256C VDD_GPU_SOC 4370mW/3845mW VDD_CPU_CV 1589mW/1799mW VIN_SYS_5V0 5040mW/4991mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1265mW NC 0mW/0mW
04-21-2025 12:18:46 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729,6%@2201,0%@2201,53%@2201,0%@2201] EMC_FREQ 6%@2133 GR3D_FREQ 18%@305 GR3D2_FREQ 18%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.437C Tboard@38C SOC2@46.187C Tdiode@39.75C SOC0@47.218C CV1@-256C GPU@46.343C tj@50.375C SOC1@47.625C CV2@-256C VDD_GPU_SOC 3972mW/3846mW VDD_CPU_CV 1589mW/1797mW VIN_SYS_5V0 5040mW/4992mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1265mW NC 0mW/0mW
04-21-2025 12:18:46 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@2201,57%@2201,0%@2201,0%@2412,7%@729,0%@729,0%@729,7%@729,7%@729,0%@729,0%@729,6%@729] EMC_FREQ 6%@2133 GR3D_FREQ 45%@305 GR3D2_FREQ 52%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.218C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.343C CV1@-256C GPU@46.468C tj@50.218C SOC1@47.562C CV2@-256C VDD_GPU_SOC 3972mW/3847mW VDD_CPU_CV 1589mW/1795mW VIN_SYS_5V0 5040mW/4992mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1265mW NC 0mW/0mW
04-21-2025 12:18:47 RAM 5265/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@2201,61%@2201,7%@2201,0%@2201,14%@729,0%@729,7%@729,7%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 33%@305 GR3D2_FREQ 33%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.125C CV1@-256C GPU@46.125C tj@50.5C SOC1@47.312C CV2@-256C VDD_GPU_SOC 4370mW/3851mW VDD_CPU_CV 1589mW/1793mW VIN_SYS_5V0 5040mW/4992mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1266mW NC 0mW/0mW
04-21-2025 12:18:47 RAM 5266/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,53%@2201,0%@2201,0%@2201,0%@729,0%@729,0%@729,7%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 87%@305 GR3D2_FREQ 87%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.218C Tboard@38C SOC2@46.25C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.343C tj@50.531C SOC1@47.656C CV2@-256C VDD_GPU_SOC 3972mW/3852mW VDD_CPU_CV 1589mW/1792mW VIN_SYS_5V0 5040mW/4993mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1266mW NC 0mW/0mW
04-21-2025 12:18:47 RAM 5265/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [0%@2201,57%@2201,0%@2201,0%@2201,12%@729,6%@729,6%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 85%@305 GR3D2_FREQ 85%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.406C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.062C CV1@-256C GPU@46.218C tj@50.406C SOC1@47.593C CV2@-256C VDD_GPU_SOC 3972mW/3853mW VDD_CPU_CV 1589mW/1790mW VIN_SYS_5V0 5040mW/4993mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1266mW NC 0mW/0mW
04-21-2025 12:18:47 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@2201,56%@2201,0%@2201,6%@2201,7%@729,0%@729,6%@729,6%@729,18%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 57%@305 GR3D2_FREQ 57%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.406C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.125C CV1@-256C GPU@46.218C tj@50.406C SOC1@47.375C CV2@-256C VDD_GPU_SOC 4370mW/3857mW VDD_CPU_CV 1589mW/1789mW VIN_SYS_5V0 5040mW/4993mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1267mW NC 0mW/0mW
04-21-2025 12:18:47 RAM 5266/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [0%@2201,54%@2201,7%@2201,7%@2188,8%@729,7%@729,0%@729,0%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 30%@305 GR3D2_FREQ 30%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@46.218C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.625C tj@50.5C SOC1@47.312C CV2@-256C VDD_GPU_SOC 4370mW/3861mW VDD_CPU_CV 1589mW/1787mW VIN_SYS_5V0 5040mW/4994mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1267mW NC 0mW/0mW
04-21-2025 12:18:47 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,53%@2201,0%@2201,0%@2201,15%@729,7%@729,7%@729,0%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 94%@305 GR3D2_FREQ 7%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.25C Tboard@38C SOC2@46.125C Tdiode@39.75C SOC0@47.25C CV1@-256C GPU@46.343C tj@50.25C SOC1@47.437C CV2@-256C VDD_GPU_SOC 4370mW/3865mW VDD_CPU_CV 1589mW/1785mW VIN_SYS_5V0 5040mW/4994mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1267mW NC 0mW/0mW
04-21-2025 12:18:47 RAM 5264/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,7%@2201,46%@2201,0%@2201,7%@729,7%@729,0%@729,7%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 79%@305 GR3D2_FREQ 79%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.25C Tboard@38C SOC2@46.218C Tdiode@39.75C SOC0@47.312C CV1@-256C GPU@46.093C tj@50.25C SOC1@47.437C CV2@-256C VDD_GPU_SOC 3972mW/3866mW VDD_CPU_CV 1589mW/1784mW VIN_SYS_5V0 5040mW/4995mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1268mW NC 0mW/0mW
04-21-2025 12:18:48 RAM 5266/30587MB (lfb 6x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@2201,0%@2201,85%@2201,0%@2201,7%@729,0%@729,0%@729,20%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 6%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.5C Tboard@38C SOC2@46.218C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46.218C tj@50.218C SOC1@47.406C CV2@-256C VDD_GPU_SOC 3972mW/3867mW VDD_CPU_CV 1986mW/1785mW VIN_SYS_5V0 5040mW/4995mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1310mW/1268mW NC 0mW/0mW
04-21-2025 12:18:48 RAM 4414/30587MB (lfb 75x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@1804,6%@1804,58%@1958,0%@729,6%@729,6%@729,20%@729,12%@729,13%@2188,6%@2188,0%@2188,0%@729] EMC_FREQ 5%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.406C Tboard@38C SOC2@46.093C Tdiode@39.75C SOC0@47.062C CV1@-256C GPU@45.937C tj@50.406C SOC1@47.312C CV2@-256C VDD_GPU_SOC 3575mW/3865mW VDD_CPU_CV 1986mW/1787mW VIN_SYS_5V0 4939mW/4994mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/1268mW NC 0mW/0mW
04-21-2025 12:18:48 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,0%@729,6%@729,7%@2201,0%@2201,50%@2201,57%@2201,13%@729,12%@729,6%@729,0%@729] EMC_FREQ 5%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.093C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.156C tj@50.468C SOC1@47.281C CV2@-256C VDD_GPU_SOC 3575mW/3862mW VDD_CPU_CV 1986mW/1789mW VIN_SYS_5V0 4939mW/4994mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/1267mW NC 0mW/0mW
04-21-2025 12:18:48 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [12%@729,0%@729,6%@729,0%@729,6%@1420,0%@1420,6%@1420,50%@1420,6%@729,0%@729,6%@729,0%@729] EMC_FREQ 5%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.218C Tboard@38C SOC2@46.156C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46.187C tj@50.093C SOC1@47.343C CV2@-256C VDD_GPU_SOC 3178mW/3857mW VDD_CPU_CV 1589mW/1787mW VIN_SYS_5V0 4838mW/4993mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/1266mW NC 0mW/0mW
04-21-2025 12:18:48 RAM 4261/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,6%@729,0%@729,25%@729,0%@729,0%@729,0%@729,7%@729,7%@729,6%@729,0%@729] EMC_FREQ 4%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@45.812C tj@49.812C SOC1@47.375C CV2@-256C VDD_GPU_SOC 3178mW/3852mW VDD_CPU_CV 1589mW/1785mW VIN_SYS_5V0 4636mW/4990mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/1263mW NC 0mW/0mW
04-21-2025 12:18:48 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@863,6%@2124,0%@729,0%@729,7%@729,0%@729,13%@729,0%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 4%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@47.062C CV1@-256C GPU@45.812C tj@49.656C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/3844mW VDD_CPU_CV 1191mW/1781mW VIN_SYS_5V0 4435mW/4986mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/1260mW NC 0mW/0mW
04-21-2025 12:18:48 RAM 4262/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,0%@729,20%@729,7%@729,0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 3%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@45.937C Tdiode@39.75C SOC0@47C CV1@-256C GPU@46.187C tj@49.781C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/3836mW VDD_CPU_CV 794mW/1774mW VIN_SYS_5V0 4334mW/4981mW NC 0mW/0mW VDDQ_VDD2_1V8AO 705mW/1256mW NC 0mW/0mW
04-21-2025 12:18:49 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [0%@729,0%@729,0%@729,0%@729,15%@729,0%@729,7%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 3%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@45.937C Tdiode@39.75C SOC0@47C CV1@-256C GPU@45.937C tj@49.781C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2780mW/3829mW VDD_CPU_CV 794mW/1767mW VIN_SYS_5V0 4233mW/4976mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/1251mW NC 0mW/0mW
04-21-2025 12:18:49 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,0%@729,0%@729,0%@729,7%@729,0%@729,14%@729,7%@729,7%@729,0%@729] EMC_FREQ 3%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@45.937C Tdiode@39.75C SOC0@47.062C CV1@-256C GPU@46.062C tj@49.781C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/3821mW VDD_CPU_CV 794mW/1759mW VIN_SYS_5V0 4233mW/4970mW NC 0mW/0mW VDDQ_VDD2_1V8AO 603mW/1246mW NC 0mW/0mW
04-21-2025 12:18:49 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [0%@804,0%@803,7%@729,6%@729,7%@729,0%@729,7%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 2%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.812C Tboard@38C SOC2@45.906C Tdiode@39.75C SOC0@46.937C CV1@-256C GPU@46.125C tj@49.812C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2780mW/3813mW VDD_CPU_CV 794mW/1752mW VIN_SYS_5V0 4126mW/4964mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1241mW NC 0mW/0mW
04-21-2025 12:18:49 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,0%@729,0%@729,6%@729,0%@729,0%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 2%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@45.875C Tdiode@39.75C SOC0@47.031C CV1@-256C GPU@45.75C tj@49.75C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/3806mW VDD_CPU_CV 397mW/1743mW VIN_SYS_5V0 4126mW/4958mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1235mW NC 0mW/0mW
04-21-2025 12:18:49 RAM 4260/30587MB (lfb 97x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@729,7%@729,7%@729,14%@729,0%@729,6%@729,0%@729,13%@729,0%@729,6%@729,6%@729] EMC_FREQ 2%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.593C Tboard@38C SOC2@45.843C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@46.25C tj@49.75C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/3799mW VDD_CPU_CV 397mW/1733mW VIN_SYS_5V0 4126mW/4952mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1230mW NC 0mW/0mW
