04-21-2025 12:36:50 RAM 3932/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [42%@2201,23%@2201,100%@2201,29%@2201,37%@729,27%@729,29%@806,27%@729,44%@729,29%@729,33%@729,29%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.062C Tdiode@39.5C SOC0@46.875C CV1@-256C GPU@46C tj@50.562C SOC1@47.156C CV2@-256C VDD_GPU_SOC 2780mW/2780mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4737mW/4737mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/1108mW NC 0mW/0mW
04-21-2025 12:37:04 RAM 4220/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@2201,6%@2201,100%@2201,0%@2201,13%@729,6%@729,0%@729,6%@729,20%@729,6%@729,11%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.218C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@45.625C tj@50.218C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2682mW VIN_SYS_5V0 4435mW/4552mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/928mW NC 0mW/0mW
04-21-2025 12:37:04 RAM 4221/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,0%@2201,100%@2201,0%@2201,7%@729,13%@729,0%@729,0%@729,13%@729,6%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@46.093C Tdiode@39.75C SOC0@47.031C CV1@-256C GPU@45.687C tj@50.187C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2683mW VIN_SYS_5V0 4435mW/4551mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/927mW NC 0mW/0mW
04-21-2025 12:37:04 RAM 4220/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,100%@2201,0%@2201,15%@729,0%@729,0%@729,7%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@46.937C CV1@-256C GPU@45.812C tj@50.625C SOC1@47.187C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2684mW VIN_SYS_5V0 4435mW/4550mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/926mW NC 0mW/0mW
04-21-2025 12:37:04 RAM 4222/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,100%@2201,0%@2201,16%@729,8%@729,7%@729,0%@729,16%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@46.843C CV1@-256C GPU@46.062C tj@50.812C SOC1@47.187C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2685mW VIN_SYS_5V0 4435mW/4549mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/925mW NC 0mW/0mW
04-21-2025 12:37:05 RAM 4222/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,100%@2201,0%@2201,18%@729,6%@729,6%@729,11%@729,23%@729,0%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.218C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@46.937C CV1@-256C GPU@46.031C tj@50.218C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2685mW VIN_SYS_5V0 4435mW/4548mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/924mW NC 0mW/0mW
04-21-2025 12:37:05 RAM 4224/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,0%@2201,100%@2201,0%@2201,8%@729,14%@729,7%@729,0%@729,15%@729,0%@729,7%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@45.906C Tdiode@39.5C SOC0@47C CV1@-256C GPU@46.281C tj@50.125C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2686mW VIN_SYS_5V0 4435mW/4547mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/923mW NC 0mW/0mW
04-21-2025 12:37:05 RAM 4221/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,0%@2201,100%@2201,0%@2201,16%@729,0%@729,15%@729,7%@729,23%@729,20%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46C Tdiode@39.5C SOC0@46.875C CV1@-256C GPU@46.281C tj@50.625C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2687mW VIN_SYS_5V0 4435mW/4546mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/922mW NC 0mW/0mW
04-21-2025 12:37:05 RAM 4221/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,100%@2201,7%@2201,23%@729,7%@729,7%@729,7%@729,16%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.187C Tboard@38C SOC2@45.937C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.093C tj@50.187C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2688mW VIN_SYS_5V0 4435mW/4545mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/921mW NC 0mW/0mW
04-21-2025 12:37:05 RAM 4222/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,0%@2201,100%@2201,0%@2201,7%@729,0%@729,6%@729,6%@729,13%@729,6%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.218C Tboard@38C SOC2@45.968C Tdiode@39.75C SOC0@46.906C CV1@-256C GPU@46.187C tj@50.687C SOC1@47.156C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2689mW VIN_SYS_5V0 4435mW/4544mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/920mW NC 0mW/0mW
04-21-2025 12:37:05 RAM 4222/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@2201,92%@2201,13%@2201,0%@2201,7%@729,0%@729,0%@729,6%@729,20%@729,13%@729,7%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@46.937C CV1@-256C GPU@45.906C tj@50.937C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2689mW VIN_SYS_5V0 4435mW/4543mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/919mW NC 0mW/0mW
04-21-2025 12:37:05 RAM 4222/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,100%@2201,0%@2201,0%@2201,20%@729,0%@729,7%@729,0%@729,14%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.187C Tdiode@39.5C SOC0@46.906C CV1@-256C GPU@46.031C tj@51.093C SOC1@47.125C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2690mW VIN_SYS_5V0 4435mW/4542mW NC 0mW/0mW VDDQ_VDD2_1V8AO 805mW/918mW NC 0mW/0mW
04-21-2025 12:37:05 RAM 4222/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,100%@2201,0%@2201,7%@2201,15%@729,7%@729,0%@729,7%@729,15%@729,7%@729,18%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.031C Tdiode@39.5C SOC0@47.031C CV1@-256C GPU@46C tj@50.593C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2691mW VIN_SYS_5V0 4435mW/4541mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/917mW NC 0mW/0mW
04-21-2025 12:37:06 RAM 4223/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@2201,100%@2201,6%@2201,0%@2201,14%@729,0%@729,6%@729,0%@729,14%@729,6%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.25C Tdiode@39.5C SOC0@47.031C CV1@-256C GPU@45.75C tj@50.593C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2692mW VIN_SYS_5V0 4435mW/4540mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/916mW NC 0mW/0mW
04-21-2025 12:37:06 RAM 4223/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,100%@2201,0%@2201,6%@2201,14%@729,6%@729,13%@729,0%@729,7%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51C Tboard@38C SOC2@46.187C Tdiode@39.5C SOC0@46.968C CV1@-256C GPU@46.093C tj@51C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2692mW VIN_SYS_5V0 4435mW/4539mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/916mW NC 0mW/0mW
04-21-2025 12:37:06 RAM 4223/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,100%@2201,0%@2201,6%@2201,21%@729,7%@729,7%@729,7%@729,15%@729,20%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.093C Tdiode@39.5C SOC0@47.125C CV1@-256C GPU@45.625C tj@50.625C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2693mW VIN_SYS_5V0 4435mW/4539mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/915mW NC 0mW/0mW
04-21-2025 12:37:06 RAM 4223/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,100%@2201,7%@2201,0%@2201,15%@729,7%@729,7%@729,0%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.062C Tdiode@39.5C SOC0@46.843C CV1@-256C GPU@45.656C tj@51.031C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2694mW VIN_SYS_5V0 4435mW/4538mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/915mW NC 0mW/0mW
04-21-2025 12:37:06 RAM 4223/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,100%@2201,0%@2201,0%@2201,20%@729,0%@729,7%@729,7%@729,14%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.968C Tboard@38C SOC2@45.968C Tdiode@39.5C SOC0@47.031C CV1@-256C GPU@46C tj@50.687C SOC1@47.406C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2695mW VIN_SYS_5V0 4435mW/4537mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/914mW NC 0mW/0mW
04-21-2025 12:37:06 RAM 4223/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,100%@2201,12%@2201,0%@2201,7%@729,0%@729,0%@729,0%@729,20%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.218C Tdiode@39.5C SOC0@47.062C CV1@-256C GPU@45.843C tj@50.593C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2695mW VIN_SYS_5V0 4435mW/4536mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/914mW NC 0mW/0mW
04-21-2025 12:37:06 RAM 4226/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,100%@2201,0%@2201,6%@2201,18%@729,0%@729,0%@729,13%@729,20%@729,6%@729,17%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.875C Tboard@38C SOC2@46.187C Tdiode@39.75C SOC0@47.125C CV1@-256C GPU@46.125C tj@50.593C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2696mW VIN_SYS_5V0 4435mW/4535mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/914mW NC 0mW/0mW
04-21-2025 12:37:07 RAM 4225/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,100%@2201,0%@2201,0%@2201,31%@729,6%@729,0%@729,0%@729,14%@729,14%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.156C Tdiode@39.75C SOC0@46.906C CV1@-256C GPU@45.718C tj@50.812C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2697mW VIN_SYS_5V0 4536mW/4535mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/914mW NC 0mW/0mW
04-21-2025 12:37:07 RAM 4225/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,100%@2201,0%@2201,0%@2201,14%@729,0%@729,14%@729,0%@729,21%@729,7%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.125C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46.031C tj@50.75C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2697mW VIN_SYS_5V0 4536mW/4535mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/913mW NC 0mW/0mW
04-21-2025 12:37:07 RAM 4225/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@2201,100%@2201,7%@2201,0%@2201,10%@729,8%@729,7%@729,7%@729,21%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.093C Tdiode@39.75C SOC0@47.218C CV1@-256C GPU@45.968C tj@50.531C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2698mW VIN_SYS_5V0 4536mW/4535mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/913mW NC 0mW/0mW
04-21-2025 12:37:07 RAM 4225/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,100%@2201,0%@2201,0%@2201,15%@729,7%@729,7%@729,0%@729,15%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.906C Tboard@38C SOC2@46.156C Tdiode@39.75C SOC0@47.031C CV1@-256C GPU@46.093C tj@50.906C SOC1@47.218C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2699mW VIN_SYS_5V0 4536mW/4535mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/913mW NC 0mW/0mW
04-21-2025 12:37:07 RAM 4225/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,100%@2201,0%@2201,0%@2201,13%@729,7%@729,13%@729,18%@729,20%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.156C Tdiode@39.75C SOC0@46.968C CV1@-256C GPU@46.218C tj@50.843C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2699mW VIN_SYS_5V0 4536mW/4535mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/913mW NC 0mW/0mW
04-21-2025 12:37:07 RAM 4227/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@2201,100%@2201,0%@2201,0%@2201,15%@729,13%@729,7%@729,7%@729,14%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.781C Tboard@38C SOC2@46.218C Tdiode@39.75C SOC0@47.031C CV1@-256C GPU@46C tj@50.562C SOC1@47.281C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2700mW VIN_SYS_5V0 4435mW/4534mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/913mW NC 0mW/0mW
04-21-2025 12:37:07 RAM 4225/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,100%@2201,0%@2201,0%@2201,21%@729,13%@729,7%@729,14%@729,0%@729,0%@729,7%@729,13%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.031C Tdiode@39.5C SOC0@47.187C CV1@-256C GPU@46.187C tj@50.531C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2700mW VIN_SYS_5V0 4435mW/4534mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/913mW NC 0mW/0mW
04-21-2025 12:37:08 RAM 4229/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,100%@2201,7%@2201,0%@2201,9%@729,0%@729,0%@729,0%@729,15%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.843C Tboard@38C SOC2@46.218C Tdiode@39.5C SOC0@47.093C CV1@-256C GPU@45.75C tj@50.562C SOC1@47.343C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2701mW VIN_SYS_5V0 4435mW/4533mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/913mW NC 0mW/0mW
04-21-2025 12:37:08 RAM 4226/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,100%@2201,0%@2201,0%@2201,21%@729,8%@729,0%@729,7%@729,23%@729,7%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.906C Tboard@38C SOC2@46.187C Tdiode@39.75C SOC0@47.031C CV1@-256C GPU@45.812C tj@50.906C SOC1@47.187C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2702mW VIN_SYS_5V0 4435mW/4532mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/913mW NC 0mW/0mW
04-21-2025 12:37:08 RAM 4227/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,100%@2201,0%@2201,7%@2201,16%@729,7%@729,7%@729,14%@729,21%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.906C Tboard@38C SOC2@46.187C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@45.656C tj@50.906C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2702mW VIN_SYS_5V0 4435mW/4531mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/913mW NC 0mW/0mW
04-21-2025 12:37:08 RAM 4226/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,100%@2201,0%@2201,0%@2201,20%@729,13%@729,0%@729,7%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.218C CV1@-256C GPU@45.687C tj@50.937C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2703mW VIN_SYS_5V0 4435mW/4531mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/912mW NC 0mW/0mW
04-21-2025 12:37:08 RAM 4226/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,100%@2201,0%@2201,0%@2201,15%@729,7%@729,7%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.875C Tboard@38C SOC2@46.218C Tdiode@39.75C SOC0@47C CV1@-256C GPU@46.093C tj@50.593C SOC1@47.25C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2703mW VIN_SYS_5V0 4435mW/4530mW NC 0mW/0mW VDDQ_VDD2_1V8AO 805mW/911mW NC 0mW/0mW
04-21-2025 12:37:08 RAM 4226/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,100%@2201,0%@2201,7%@2201,15%@729,14%@729,7%@729,0%@729,15%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.062C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@45.687C tj@50.625C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2704mW VIN_SYS_5V0 4435mW/4529mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/911mW NC 0mW/0mW
04-21-2025 12:37:08 RAM 4229/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@2201,100%@2201,12%@2201,0%@2201,14%@729,0%@729,0%@729,13%@729,13%@729,0%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.25C Tdiode@39.75C SOC0@47.093C CV1@-256C GPU@45.812C tj@50.562C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2704mW VIN_SYS_5V0 4435mW/4529mW NC 0mW/0mW VDDQ_VDD2_1V8AO 806mW/910mW NC 0mW/0mW
04-21-2025 12:37:09 RAM 4230/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@2201,100%@2201,6%@2201,0%@2201,14%@729,7%@729,6%@729,0%@729,20%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.781C Tboard@38C SOC2@46.187C Tdiode@39.75C SOC0@47.062C CV1@-256C GPU@45.875C tj@50.468C SOC1@47.312C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2705mW VIN_SYS_5V0 4435mW/4528mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/910mW NC 0mW/0mW
04-21-2025 12:37:09 RAM 4227/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@2201,100%@2201,0%@2201,0%@2201,15%@729,7%@729,0%@729,0%@729,26%@729,7%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.562C Tboard@38C SOC2@46.062C Tdiode@39.5C SOC0@47.156C CV1@-256C GPU@46.093C tj@50.562C SOC1@47.375C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2780mW/2705mW VIN_SYS_5V0 4536mW/4528mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/910mW NC 0mW/0mW
