04-21-2025 12:34:35 RAM 3899/30587MB (lfb 17x4MB) SWAP 31/15294MB (cached 0MB) CPU [40%@1651,28%@1651,21%@1651,7%@1651,40%@2201,33%@2201,100%@2201,53%@2201,35%@1036,35%@1036,35%@1113,42%@1036] EMC_FREQ 6%@2133 GR3D_FREQ 0%@509 GR3D2_FREQ 0%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.781C Tboard@38C SOC2@46.25C Tdiode@39.75C SOC0@47.156C CV1@-256C GPU@46C tj@50.781C SOC1@47.343C CV2@-256C VDD_GPU_SOC 3575mW/3575mW VDD_CPU_CV 2780mW/2780mW VIN_SYS_5V0 4939mW/4939mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/1209mW NC 0mW/0mW
04-21-2025 12:35:28 RAM 3875/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,7%@729,7%@729,8%@729,0%@729,7%@729,0%@729,15%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@509 GR3D2_FREQ 0%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.062C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.406C CV1@-256C GPU@46.312C tj@49.906C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2780mW/5430mW VDD_CPU_CV 794mW/1948mW VIN_SYS_5V0 4126mW/5200mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1358mW NC 0mW/0mW
04-21-2025 12:35:28 RAM 3873/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@835,0%@893,6%@729,7%@729,20%@729,0%@729,0%@729,0%@729,14%@729,6%@729,13%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@509 GR3D2_FREQ 0%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@46.187C Tdiode@40C SOC0@47.218C CV1@-256C GPU@46.156C tj@49.937C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2780mW/5424mW VDD_CPU_CV 794mW/1945mW VIN_SYS_5V0 4132mW/5197mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/1355mW NC 0mW/0mW
04-21-2025 12:35:28 RAM 3874/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@840,7%@893,0%@729,13%@729,14%@729,0%@729,7%@729,0%@729,15%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@509 GR3D2_FREQ 0%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.437C CV1@-256C GPU@46.281C tj@49.968C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2780mW/5417mW VDD_CPU_CV 794mW/1942mW VIN_SYS_5V0 4126mW/5195mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1353mW NC 0mW/0mW
04-21-2025 12:35:28 RAM 3874/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@1050,0%@2201,7%@729,7%@729,15%@729,0%@729,7%@729,13%@729,7%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@509 GR3D2_FREQ 0%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@46.125C Tdiode@40C SOC0@47.593C CV1@-256C GPU@46.031C tj@50.031C SOC1@47.875C CV2@-256C VDD_GPU_SOC 2780mW/5410mW VDD_CPU_CV 794mW/1939mW VIN_SYS_5V0 4132mW/5192mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1351mW NC 0mW/0mW
04-21-2025 12:35:29 RAM 3875/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@729,0%@729,0%@729,0%@729,20%@729,0%@729,0%@729,0%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@509 GR3D2_FREQ 0%@509 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.875C Tboard@38C SOC2@46.093C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.062C tj@49.968C SOC1@47.875C CV2@-256C VDD_GPU_SOC 2780mW/5404mW VDD_CPU_CV 794mW/1936mW VIN_SYS_5V0 4132mW/5189mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1349mW NC 0mW/0mW
04-21-2025 12:35:29 RAM 3873/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,13%@729,0%@729,13%@729,8%@729,7%@729,0%@729,0%@729,15%@729,7%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.875C Tboard@38C SOC2@46.156C Tdiode@40C SOC0@47.343C CV1@-256C GPU@46.031C tj@49.937C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/5397mW VDD_CPU_CV 794mW/1933mW VIN_SYS_5V0 4132mW/5187mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/1347mW NC 0mW/0mW
04-21-2025 12:35:29 RAM 3873/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,7%@729,0%@729,0%@729,15%@729,14%@729,0%@729,0%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.031C Tboard@38C SOC2@46.187C Tdiode@40C SOC0@47.343C CV1@-256C GPU@46.343C tj@50.031C SOC1@47.75C CV2@-256C VDD_GPU_SOC 2780mW/5390mW VDD_CPU_CV 794mW/1931mW VIN_SYS_5V0 4132mW/5184mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1345mW NC 0mW/0mW
04-21-2025 12:35:29 RAM 3873/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,0%@729,7%@729,7%@729,21%@729,0%@729,0%@729,0%@729,15%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.062C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.281C tj@50.062C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2780mW/5384mW VDD_CPU_CV 794mW/1928mW VIN_SYS_5V0 4126mW/5181mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1343mW NC 0mW/0mW
04-21-2025 12:35:29 RAM 3874/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [13%@729,0%@729,0%@729,6%@729,13%@729,0%@729,0%@729,0%@729,25%@729,0%@729,0%@729,12%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50C Tboard@38C SOC2@46.187C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.093C tj@49.843C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/5377mW VDD_CPU_CV 794mW/1925mW VIN_SYS_5V0 4126mW/5179mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1341mW NC 0mW/0mW
04-21-2025 12:35:29 RAM 3875/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [31%@729,0%@729,6%@729,0%@729,14%@729,6%@729,0%@729,0%@729,14%@729,0%@729,12%@729,13%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@46.125C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.343C tj@49.968C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/5371mW VDD_CPU_CV 794mW/1922mW VIN_SYS_5V0 4132mW/5176mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/1338mW NC 0mW/0mW
04-21-2025 12:35:29 RAM 3874/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@826,6%@729,0%@729,6%@729,20%@729,6%@729,0%@729,0%@729,20%@729,0%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50C Tboard@38C SOC2@46.125C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46C tj@50.375C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/5365mW VDD_CPU_CV 794mW/1919mW VIN_SYS_5V0 4132mW/5174mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1336mW NC 0mW/0mW
04-21-2025 12:35:30 RAM 3874/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@2201,0%@2190,0%@729,0%@729,12%@729,0%@729,5%@729,0%@729,12%@729,0%@729,6%@729,16%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.25C Tboard@38C SOC2@46.25C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.468C tj@50.25C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/5358mW VDD_CPU_CV 794mW/1917mW VIN_SYS_5V0 4126mW/5171mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/1334mW NC 0mW/0mW
04-21-2025 12:35:30 RAM 3873/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,0%@730,14%@729,0%@729,7%@729,0%@729,8%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.281C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.218C tj@50.281C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2780mW/5352mW VDD_CPU_CV 397mW/1913mW VIN_SYS_5V0 4126mW/5168mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/1332mW NC 0mW/0mW
04-21-2025 12:35:30 RAM 3873/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@798,0%@783,7%@729,7%@729,15%@729,0%@729,0%@729,7%@729,20%@729,0%@729,14%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@46.187C Tdiode@40C SOC0@47.406C CV1@-256C GPU@46.375C tj@49.781C SOC1@47.75C CV2@-256C VDD_GPU_SOC 2780mW/5345mW VDD_CPU_CV 794mW/1910mW VIN_SYS_5V0 4126mW/5166mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1330mW NC 0mW/0mW
04-21-2025 12:35:30 RAM 3873/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,6%@729,6%@729,0%@729,14%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@46.093C Tdiode@40C SOC0@47.468C CV1@-256C GPU@46.031C tj@49.843C SOC1@47.593C CV2@-256C VDD_GPU_SOC 2780mW/5339mW VDD_CPU_CV 794mW/1907mW VIN_SYS_5V0 4132mW/5163mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/1328mW NC 0mW/0mW
04-21-2025 12:35:30 RAM 3874/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@729,0%@729,0%@729,0%@729,7%@729,0%@729,7%@729,7%@729,14%@729,0%@729,7%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.281C Tboard@38C SOC2@46.031C Tdiode@40C SOC0@47.593C CV1@-256C GPU@46.375C tj@50.125C SOC1@47.843C CV2@-256C VDD_GPU_SOC 2780mW/5333mW VDD_CPU_CV 397mW/1904mW VIN_SYS_5V0 4126mW/5161mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1326mW NC 0mW/0mW
04-21-2025 12:35:30 RAM 3877/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,13%@729,13%@729,0%@729,7%@729,0%@729,7%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50C Tboard@38C SOC2@46.156C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.062C tj@49.781C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/5327mW VDD_CPU_CV 794mW/1901mW VIN_SYS_5V0 4126mW/5158mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1324mW NC 0mW/0mW
04-21-2025 12:35:30 RAM 3873/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,7%@729,20%@729,0%@729,7%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.218C Tboard@38C SOC2@46.156C Tdiode@40C SOC0@47.218C CV1@-256C GPU@46.156C tj@50.218C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/5320mW VDD_CPU_CV 794mW/1898mW VIN_SYS_5V0 4132mW/5156mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1322mW NC 0mW/0mW
04-21-2025 12:35:31 RAM 3875/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,7%@729,6%@729,14%@729,0%@729,0%@729,6%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.187C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.312C CV1@-256C GPU@45.906C tj@49.843C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2780mW/5314mW VDD_CPU_CV 794mW/1896mW VIN_SYS_5V0 4126mW/5153mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1320mW NC 0mW/0mW
04-21-2025 12:35:31 RAM 3873/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@729,0%@729,7%@729,7%@729,20%@729,0%@729,0%@729,7%@729,14%@729,6%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.812C Tboard@38C SOC2@46.156C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46.375C tj@50.093C SOC1@47.687C CV2@-256C VDD_GPU_SOC 2780mW/5308mW VDD_CPU_CV 794mW/1893mW VIN_SYS_5V0 4126mW/5151mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1318mW NC 0mW/0mW
04-21-2025 12:35:31 RAM 3874/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@800,6%@985,0%@729,0%@729,13%@729,11%@729,6%@729,6%@729,12%@729,11%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.875C Tboard@38C SOC2@46.125C Tdiode@39.75C SOC0@47.562C CV1@-256C GPU@46.343C tj@50.125C SOC1@47.718C CV2@-256C VDD_GPU_SOC 2780mW/5302mW VDD_CPU_CV 794mW/1890mW VIN_SYS_5V0 4132mW/5148mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/1316mW NC 0mW/0mW
04-21-2025 12:35:31 RAM 3873/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,6%@729,0%@729,6%@729,7%@729,0%@729,0%@729,0%@729,20%@729,0%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.781C Tboard@38C SOC2@46.062C Tdiode@40C SOC0@47.5C CV1@-256C GPU@46C tj@50.031C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2780mW/5296mW VDD_CPU_CV 397mW/1887mW VIN_SYS_5V0 4126mW/5146mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1314mW NC 0mW/0mW
04-21-2025 12:35:31 RAM 3873/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,0%@729,13%@729,20%@729,0%@729,7%@729,0%@729,7%@729,0%@729,6%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@46.125C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.406C tj@49.968C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2780mW/5290mW VDD_CPU_CV 397mW/1883mW VIN_SYS_5V0 4126mW/5143mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1312mW NC 0mW/0mW
04-21-2025 12:35:31 RAM 3875/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,6%@729,0%@729,7%@729,0%@729,0%@729,0%@729,20%@729,12%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@46.156C Tdiode@40C SOC0@47.156C CV1@-256C GPU@46.468C tj@50C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/5284mW VDD_CPU_CV 397mW/1879mW VIN_SYS_5V0 4126mW/5141mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1310mW NC 0mW/0mW
04-21-2025 12:35:31 RAM 3876/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,0%@729,6%@729,20%@729,0%@729,0%@729,12%@729,14%@729,0%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@46.156C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.093C tj@49.937C SOC1@47.843C CV2@-256C VDD_GPU_SOC 2780mW/5278mW VDD_CPU_CV 794mW/1877mW VIN_SYS_5V0 4132mW/5138mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1308mW NC 0mW/0mW
04-21-2025 12:35:32 RAM 3874/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,0%@729,20%@729,7%@729,8%@729,0%@729,0%@729,14%@729,15%@729,0%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@46.125C Tdiode@40C SOC0@47.281C CV1@-256C GPU@45.937C tj@49.937C SOC1@47.843C CV2@-256C VDD_GPU_SOC 2780mW/5272mW VDD_CPU_CV 794mW/1874mW VIN_SYS_5V0 4132mW/5136mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1307mW NC 0mW/0mW
04-21-2025 12:35:32 RAM 3873/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@729,7%@729,14%@729,0%@729,14%@729,7%@729,7%@729,0%@729,21%@729,0%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@46.156C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.25C tj@49.812C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/5266mW VDD_CPU_CV 794mW/1872mW VIN_SYS_5V0 4132mW/5134mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/1305mW NC 0mW/0mW
04-21-2025 12:35:32 RAM 3874/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [5%@729,9%@729,5%@729,0%@729,10%@1804,0%@1804,0%@1420,10%@1420,19%@1344,0%@729,5%@729,5%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.937C Tboard@38C SOC2@46.125C Tdiode@40C SOC0@47.156C CV1@-256C GPU@46.187C tj@50.437C SOC1@47.437C CV2@-256C VDD_GPU_SOC 2780mW/5260mW VDD_CPU_CV 794mW/1869mW VIN_SYS_5V0 4132mW/5131mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1303mW NC 0mW/0mW
04-21-2025 12:35:32 RAM 3880/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@1036,0%@1036,6%@1036,0%@1036,12%@729,0%@729,0%@729,0%@729,12%@729,6%@729,11%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.187C Tboard@38C SOC2@46.062C Tdiode@40C SOC0@47.187C CV1@-256C GPU@46.468C tj@50.187C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/5254mW VDD_CPU_CV 794mW/1866mW VIN_SYS_5V0 4132mW/5129mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1301mW NC 0mW/0mW
04-21-2025 12:35:32 RAM 3877/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,0%@729,6%@729,13%@729,6%@729,12%@729,6%@729,13%@729,6%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.125C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.156C tj@49.875C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2780mW/5248mW VDD_CPU_CV 794mW/1864mW VIN_SYS_5V0 4132mW/5126mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/1299mW NC 0mW/0mW
04-21-2025 12:35:32 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2189,0%@729,7%@729,0%@729,7%@729,0%@729,0%@729,7%@729,15%@729,7%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.843C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.343C CV1@-256C GPU@45.875C tj@49.843C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2780mW/5242mW VDD_CPU_CV 794mW/1861mW VIN_SYS_5V0 4126mW/5124mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/1297mW NC 0mW/0mW
04-21-2025 12:35:32 RAM 3878/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@729,13%@729,14%@729,14%@729,21%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,13%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.812C Tboard@38C SOC2@46.125C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46.156C tj@50C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/5236mW VDD_CPU_CV 794mW/1859mW VIN_SYS_5V0 4126mW/5122mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1295mW NC 0mW/0mW
04-21-2025 12:35:33 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@729,11%@729,0%@729,6%@728,7%@729,6%@729,0%@729,0%@729,13%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@46C Tdiode@39.75C SOC0@47.468C CV1@-256C GPU@46.25C tj@49.906C SOC1@47.75C CV2@-256C VDD_GPU_SOC 2780mW/5231mW VDD_CPU_CV 794mW/1856mW VIN_SYS_5V0 4126mW/5119mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/1293mW NC 0mW/0mW
04-21-2025 12:35:33 RAM 3879/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [14%@729,0%@729,0%@729,0%@729,7%@729,7%@729,7%@729,0%@729,7%@729,7%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.75C Tboard@38C SOC2@46.062C Tdiode@40C SOC0@47.187C CV1@-256C GPU@46.312C tj@49.718C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/5225mW VDD_CPU_CV 794mW/1854mW VIN_SYS_5V0 4126mW/5117mW NC 0mW/0mW VDDQ_VDD2_1V8AO 504mW/1291mW NC 0mW/0mW
04-21-2025 12:35:33 RAM 3882/30587MB (lfb 76x4MB) SWAP 31/15294MB (cached 0MB) CPU [7%@729,0%@729,6%@729,0%@729,18%@729,0%@729,0%@729,6%@729,13%@729,6%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.968C Tboard@38C SOC2@46.093C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.406C tj@49.781C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/5219mW VDD_CPU_CV 794mW/1851mW VIN_SYS_5V0 4126mW/5115mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1290mW NC 0mW/0mW
04-21-2025 12:35:33 RAM 3876/30587MB (lfb 77x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@729,0%@729,0%@729,7%@729,14%@729,0%@729,0%@729,0%@729,14%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@49.906C Tboard@38C SOC2@46.187C Tdiode@39.75C SOC0@47.187C CV1@-256C GPU@46.25C tj@49.843C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2780mW/5214mW VDD_CPU_CV 794mW/1849mW VIN_SYS_5V0 4126mW/5112mW NC 0mW/0mW VDDQ_VDD2_1V8AO 503mW/1288mW NC 0mW/0mW
