04-21-2025 12:48:00 RAM 3974/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [37%@2201,20%@2201,100%@2201,20%@2201,23%@729,14%@729,13%@729,20%@2201,28%@729,21%@2201,0%@2201,14%@2201] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.093C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.437C CV1@-256C GPU@45.906C tj@50.875C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2780mW/2780mW VDD_CPU_CV 2779mW/2779mW VIN_SYS_5V0 4737mW/4737mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/1108mW NC 0mW/0mW
04-21-2025 12:48:15 RAM 4264/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,7%@2201,100%@2201,0%@2201,21%@729,0%@729,13%@729,13%@729,14%@729,0%@729,20%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.968C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.437C tj@50.593C SOC1@47.593C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2742mW VIN_SYS_5V0 4536mW/4594mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/958mW NC 0mW/0mW
04-21-2025 12:48:15 RAM 4264/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,100%@2201,0%@2201,23%@729,13%@729,7%@729,7%@729,21%@729,0%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.187C CV1@-256C GPU@46.187C tj@50.593C SOC1@47.687C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2742mW VIN_SYS_5V0 4536mW/4594mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/958mW NC 0mW/0mW
04-21-2025 12:48:15 RAM 4264/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [8%@2201,0%@2201,100%@2201,0%@2201,21%@729,0%@729,7%@729,7%@729,21%@729,6%@729,12%@729,13%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.5C tj@50.937C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2743mW VIN_SYS_5V0 4536mW/4593mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/957mW NC 0mW/0mW
04-21-2025 12:48:15 RAM 4267/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,0%@2201,100%@2201,6%@2201,20%@729,0%@729,6%@729,6%@729,7%@729,0%@729,6%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.437C CV1@-256C GPU@46.093C tj@50.593C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2743mW VIN_SYS_5V0 4536mW/4592mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/957mW NC 0mW/0mW
04-21-2025 12:48:15 RAM 4265/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,100%@2201,0%@2379,8%@729,0%@729,20%@729,0%@729,26%@729,7%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.812C Tboard@38C SOC2@46.5C Tdiode@40C SOC0@47.406C CV1@-256C GPU@46.406C tj@50.562C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2743mW VIN_SYS_5V0 4536mW/4592mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/957mW NC 0mW/0mW
04-21-2025 12:48:16 RAM 4267/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,13%@2201,100%@2201,7%@2201,21%@729,7%@729,7%@729,0%@729,23%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.218C tj@50.843C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2744mW VIN_SYS_5V0 4536mW/4591mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/956mW NC 0mW/0mW
04-21-2025 12:48:16 RAM 4272/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [25%@2201,0%@2201,100%@2201,0%@2201,20%@729,0%@729,0%@729,13%@729,25%@729,0%@729,12%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.093C tj@50.812C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2744mW VIN_SYS_5V0 4536mW/4591mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/956mW NC 0mW/0mW
04-21-2025 12:48:16 RAM 4267/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [30%@2201,0%@2201,100%@2201,0%@2201,23%@729,0%@729,0%@729,7%@729,28%@729,14%@729,8%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.875C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.437C tj@50.875C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2744mW VIN_SYS_5V0 4536mW/4590mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/955mW NC 0mW/0mW
04-21-2025 12:48:16 RAM 4267/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@2201,0%@2201,100%@2201,0%@2201,21%@729,7%@729,0%@729,0%@729,21%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.406C CV1@-256C GPU@46.125C tj@50.593C SOC1@47.593C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2744mW VIN_SYS_5V0 4536mW/4590mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/955mW NC 0mW/0mW
04-21-2025 12:48:16 RAM 4269/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [18%@2201,0%@2201,100%@2201,0%@2201,18%@729,0%@729,6%@729,0%@729,18%@729,6%@729,6%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.468C CV1@-256C GPU@46.562C tj@50.593C SOC1@47.687C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2745mW VIN_SYS_5V0 4536mW/4590mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/954mW NC 0mW/0mW
04-21-2025 12:48:16 RAM 4269/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,100%@2201,0%@2201,21%@729,13%@729,0%@729,7%@729,21%@729,14%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.718C Tboard@38C SOC2@46.375C Tdiode@40C SOC0@47.343C CV1@-256C GPU@46.375C tj@50.5C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2745mW VIN_SYS_5V0 4536mW/4589mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/954mW NC 0mW/0mW
04-21-2025 12:48:16 RAM 4270/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,6%@2201,100%@2201,0%@2201,21%@729,7%@729,7%@729,7%@729,15%@729,7%@729,7%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.437C Tboard@38C SOC2@46.468C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.187C tj@50.437C SOC1@47.687C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2745mW VIN_SYS_5V0 4536mW/4589mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/953mW NC 0mW/0mW
04-21-2025 12:48:17 RAM 4269/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [9%@2201,0%@2201,100%@2201,0%@2201,23%@729,7%@729,0%@729,0%@729,26%@729,7%@729,7%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.468C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.187C CV1@-256C GPU@46.406C tj@50.781C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2746mW VIN_SYS_5V0 4536mW/4588mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/953mW NC 0mW/0mW
04-21-2025 12:48:17 RAM 4268/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,0%@2201,100%@2201,0%@2201,20%@729,6%@729,11%@729,12%@729,14%@729,0%@729,6%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.343C CV1@-256C GPU@46.437C tj@50.625C SOC1@47.5C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2746mW VIN_SYS_5V0 4536mW/4588mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/953mW NC 0mW/0mW
04-21-2025 12:48:17 RAM 4269/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [20%@2201,6%@2201,100%@2201,0%@2201,18%@729,6%@729,0%@729,13%@729,20%@729,13%@729,6%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.437C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.437C tj@50.437C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2746mW VIN_SYS_5V0 4536mW/4587mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/952mW NC 0mW/0mW
04-21-2025 12:48:17 RAM 4270/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,100%@2201,0%@2201,16%@729,0%@729,0%@729,14%@729,21%@729,0%@729,7%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.75C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.218C CV1@-256C GPU@46.156C tj@50.437C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2746mW VIN_SYS_5V0 4536mW/4587mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/952mW NC 0mW/0mW
04-21-2025 12:48:17 RAM 4271/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,100%@2201,7%@2201,26%@729,7%@729,0%@729,7%@729,0%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.437C Tboard@38C SOC2@46.375C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.25C tj@50.437C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2747mW VIN_SYS_5V0 4536mW/4587mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/952mW NC 0mW/0mW
04-21-2025 12:48:17 RAM 4269/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,100%@2201,0%@2201,15%@729,7%@729,7%@729,0%@729,26%@729,0%@729,7%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.343C CV1@-256C GPU@46.25C tj@50.5C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2747mW VIN_SYS_5V0 4536mW/4586mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/951mW NC 0mW/0mW
04-21-2025 12:48:17 RAM 4270/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,100%@2201,7%@2201,21%@729,7%@729,7%@729,14%@729,21%@729,0%@729,13%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.562C tj@50.531C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2747mW VIN_SYS_5V0 4536mW/4586mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/951mW NC 0mW/0mW
04-21-2025 12:48:17 RAM 4269/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [15%@2201,0%@2201,100%@2201,0%@2201,21%@729,6%@729,0%@729,13%@729,21%@729,6%@729,0%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.312C tj@50.437C SOC1@47.468C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 2779mW/2747mW VIN_SYS_5V0 4536mW/4585mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/950mW NC 0mW/0mW
04-21-2025 12:48:18 RAM 4271/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@2201,0%@2201,100%@2201,0%@2201,15%@729,0%@729,7%@729,7%@729,21%@729,7%@729,7%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.437C Tboard@38C SOC2@46.218C Tdiode@40C SOC0@47.343C CV1@-256C GPU@46.062C tj@50.437C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2748mW VIN_SYS_5V0 4536mW/4585mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/950mW NC 0mW/0mW
04-21-2025 12:48:18 RAM 4273/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [17%@2201,5%@2201,100%@2201,0%@2201,22%@729,5%@729,5%@729,5%@729,17%@729,0%@729,5%@729,5%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.343C CV1@-256C GPU@45.968C tj@51.093C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2748mW VIN_SYS_5V0 4536mW/4585mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/950mW NC 0mW/0mW
04-21-2025 12:48:18 RAM 4272/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [35%@2201,11%@2201,100%@2201,11%@2201,43%@2201,29%@2201,29%@2201,29%@2201,38%@2201,31%@2201,33%@2201,14%@2201] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.531C Tboard@38C SOC2@46.375C Tdiode@40C SOC0@47.343C CV1@-256C GPU@46.343C tj@50.906C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 3176mW/2751mW VIN_SYS_5V0 4636mW/4585mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/949mW NC 0mW/0mW
04-21-2025 12:48:18 RAM 4274/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,0%@2201,100%@2201,0%@2201,8%@806,0%@806,0%@729,0%@729,21%@729,0%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.687C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.5C tj@50.687C SOC1@47.625C CV2@-256C VDD_GPU_SOC 2780mW/2779mW VDD_CPU_CV 3176mW/2754mW VIN_SYS_5V0 4536mW/4585mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/949mW NC 0mW/0mW
04-21-2025 12:48:18 RAM 4272/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [28%@2201,13%@2201,100%@2201,0%@2201,23%@729,0%@729,0%@729,0%@729,15%@729,0%@729,7%@729,13%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.531C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.218C CV1@-256C GPU@46.312C tj@50.968C SOC1@47.843C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 3176mW/2758mW VIN_SYS_5V0 4536mW/4584mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/949mW NC 0mW/0mW
04-21-2025 12:48:18 RAM 4271/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,0%@2201,100%@2201,7%@2201,35%@2035,16%@2035,69%@2112,23%@2188,25%@729,15%@729,28%@729,16%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@51.218C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.343C CV1@-256C GPU@46.281C tj@51.625C SOC1@47.937C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 3176mW/2761mW VIN_SYS_5V0 4636mW/4585mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1008mW/949mW NC 0mW/0mW
04-21-2025 12:48:18 RAM 4272/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,100%@2201,0%@2201,16%@729,0%@729,0%@729,0%@729,23%@729,7%@729,7%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.25C CV1@-256C GPU@46.031C tj@50.625C SOC1@47.843C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 3176mW/2764mW VIN_SYS_5V0 4636mW/4585mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1008mW/950mW NC 0mW/0mW
04-21-2025 12:48:19 RAM 4270/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@2201,0%@2201,100%@2201,0%@2201,14%@729,0%@729,6%@729,0%@729,25%@729,7%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.625C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.281C CV1@-256C GPU@46.187C tj@50.625C SOC1@47.687C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 3176mW/2767mW VIN_SYS_5V0 4536mW/4585mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/949mW NC 0mW/0mW
04-21-2025 12:48:19 RAM 4271/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,13%@2201,100%@2201,7%@2201,26%@729,0%@729,0%@729,0%@729,16%@729,20%@729,13%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.656C Tboard@38C SOC2@46.312C Tdiode@40C SOC0@47.375C CV1@-256C GPU@46.312C tj@50.968C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2767mW VIN_SYS_5V0 4536mW/4584mW NC 0mW/0mW VDDQ_VDD2_1V8AO 905mW/949mW NC 0mW/0mW
04-21-2025 12:48:19 RAM 4273/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [21%@2201,6%@2201,100%@2201,18%@2201,26%@729,12%@729,0%@729,0%@729,21%@729,0%@729,7%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.968C Tboard@38C SOC2@46.406C Tdiode@40C SOC0@47.437C CV1@-256C GPU@46.062C tj@50.5C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2767mW VIN_SYS_5V0 4536mW/4584mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/949mW NC 0mW/0mW
04-21-2025 12:48:19 RAM 4271/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [26%@2201,7%@2201,100%@2201,0%@2201,14%@729,0%@729,0%@729,0%@729,20%@729,7%@729,0%@729,6%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.593C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.625C CV1@-256C GPU@46.093C tj@50.593C SOC1@47.812C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2779mW/2767mW VIN_SYS_5V0 4536mW/4584mW NC 0mW/0mW VDDQ_VDD2_1V8AO 907mW/948mW NC 0mW/0mW
04-21-2025 12:48:19 RAM 4271/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,7%@2201,100%@2201,7%@2201,16%@729,7%@729,0%@729,0%@729,21%@729,14%@729,0%@729,0%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.843C Tboard@38C SOC2@46.343C Tdiode@40C SOC0@47.218C CV1@-256C GPU@46.031C tj@50.843C SOC1@47.531C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2382mW/2764mW VIN_SYS_5V0 4737mW/4585mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1008mW/949mW NC 0mW/0mW
04-21-2025 12:48:19 RAM 4271/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,7%@2201,100%@2201,0%@2201,21%@729,0%@729,0%@729,7%@729,23%@729,0%@729,14%@729,7%@729] EMC_FREQ 0%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.812C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.312C CV1@-256C GPU@46.062C tj@50.812C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2382mW/2762mW VIN_SYS_5V0 4737mW/4586mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/950mW NC 0mW/0mW
04-21-2025 12:48:19 RAM 4271/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [17%@2201,0%@2201,100%@2201,5%@2201,18%@729,5%@729,0%@729,0%@729,27%@729,11%@729,6%@729,11%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.375C Tboard@38C SOC2@46.281C Tdiode@40C SOC0@47.343C CV1@-256C GPU@46.5C tj@50.375C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 2382mW/2759mW VIN_SYS_5V0 4838mW/4587mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/951mW NC 0mW/0mW
04-21-2025 12:48:20 RAM 4242/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [23%@2201,0%@2201,100%@2201,0%@2201,14%@729,0%@729,0%@729,0%@729,16%@729,14%@729,0%@729,0%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.406C Tboard@38C SOC2@46.25C Tdiode@39.75C SOC0@47.593C CV1@-256C GPU@46.218C tj@50.406C SOC1@47.656C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 1985mW/2754mW VIN_SYS_5V0 4838mW/4589mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1108mW/952mW NC 0mW/0mW
04-21-2025 12:48:20 RAM 4241/30587MB (lfb 12x4MB) SWAP 31/15294MB (cached 0MB) CPU [16%@2201,0%@2201,100%@2201,0%@2201,16%@729,7%@729,0%@729,0%@729,16%@729,7%@729,14%@729,8%@729] EMC_FREQ 1%@2133 GR3D_FREQ 0%@305 GR3D2_FREQ 0%@305 VIC_FREQ 115 APE 174 CV0@-256C CPU@50.75C Tboard@38C SOC2@46.375C Tdiode@39.75C SOC0@47.312C CV1@-256C GPU@46.156C tj@50.406C SOC1@47.562C CV2@-256C VDD_GPU_SOC 2779mW/2779mW VDD_CPU_CV 1985mW/2748mW VIN_SYS_5V0 4838mW/4591mW NC 0mW/0mW VDDQ_VDD2_1V8AO 1209mW/954mW NC 0mW/0mW
